"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CL08","Bío-Bío","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,8.1,,
"TRB1","Eastern Anatolia - West","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,47.9,,
"ES64","Melilla","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,28.2,,
"ES30","Madrid","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,5.8,,
"ES22","Navarra","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7,,
"ME07","Chiapas","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,6.6,,
"FR72","Auvergne","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,94.5,,
"PRT","Portugal","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,66.1,,
"TR83","Middle Black Sea","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,2.7,,
"ME17","Morelos","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,3015,,
"CL12","Magallanes y Antártica","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,10.3,,
"US24","Maryland","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,91.5,,
"TRC1","Southeastern Anatolia - West ","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,31.8,,
"ITH1","Province of Bolzano-Bozen","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,93.2,,
"IS02","Other Regions","ROOMS_PC","Number of rooms per person","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,1.6,,
"AT21","Carinthia","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,22843,,
"TRA1","Northeastern Anatolia - West","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,7.3,,
"CZ05","Northeast","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,91.9,,
"BEL","Belgium","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,19944,,
"ME02","Baja California Norte","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,22.8,,
"IL05","Tel Aviv District","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,89.9,,
"TR90","Eastern Black Sea","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,7.9,,
"FR53","Poitou-Charentes","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,0.9,,
"US50","Vermont","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,38685,,
"US22","Louisiana","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,10.3,,
"AT12","Lower Austria","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.4,,
"CH06","Central Switzerland","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,22428,,
"SE22","South Sweden","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,10,,
"PL22","Silesia","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,96,,
"NO04","Agder and Rogaland","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,0.3,,
"DE2","Bavaria","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,94,,
"CL14","Los Rios","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,4.8,,
"TRC2","Southeastern Anatolia - Middle","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,58.4,,
"TR82","Western Black Sea - Middle and East","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,6,,
"ME13","Hidalgo","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,74.5,,
"FR62","Midi-Pyrénées","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,6.5,,
"US30","Montana (US)","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,92.4,,
"US25","Massachusetts","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7,,
"US20","Kansas","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,3.9,,
"ITH5","Emilia–Romagna","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,22858,,
"ITF2","Molise","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,15.2,,
"CA13","New Brunswick","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,0.8,,
"SE32","Central Norrland","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.1,,
"ME12","Guerrero","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,33.1,,
"FI1B","Helsinki-Uusimaa","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7.5,,
"EE006","Central Estonia","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,91.2,,
"CZ02","Central Bohemian Region","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.6,,
"US42","Pennsylvania","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7,,
"US25","Massachusetts","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,95.1,,
"UKI","Greater London","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,1.3,,
"AU4","South Australia","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,1.1,,
"FR72","Auvergne","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,6.6,,
"ITI3","Marche","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,19766,,
"IL04","Central District","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,11281,,
"HU33","Southern Great Plain","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,9,,
"CA12","Nova Scotia","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7.4,,
"ME10","Durango","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,9.3,,
"CHE","Switzerland","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,21849,,
"TR52","Central Anatolia - West and South","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,5494,,
"DE9","Lower Saxony ","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,4.6,,
"CL12","Magallanes y Antártica","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7.3,,
"NLD","Netherlands","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,7.7,,
"US19","Iowa","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7.5,,
"IL02","Northern District","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.4,,
"ME08","Chihuahua","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,58.7,,
"FR81","Languedoc-Roussillon ","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,19420,,
"FI20","Åland","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,7.4,,
"CHL","Chile","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.1,,
"TRC3","Southeastern Anatolia - East","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,2552,,
"ITF3","Campania","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,7.9,,
"AT22","Styria","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,86.8,,
"EE004","West Estonia","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,87.3,,
"CL15","Arica Y Parinacota","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,8.9,,
"US11","District of Columbia","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,61738,,
"JPH","Chugoku","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,6,,
"CA35","Ontario","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,6.9,,
"PT17","Lisbon","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,87.5,,
"FR71","Rhône-Alpes","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,65.7,,
"ITF1","Abruzzo","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,0.8,,
"DEF","Schleswig-Holstein","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,4.6,,
"ES43","Extremadura","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,95.2,,
"FI19","Western Finland","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.9,,
"CZ07","Central Moravia","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,95.4,,
"CL13","Santiago Metropolitan","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,3.5,,
"US49","Utah","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,94.3,,
"JPF","Toukai","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,0.6,,
"TR32","Southern Aegean","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,8.4,,
"KR04","Jeolla Region","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,14830,,
"CL01","Tarapacá","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,82.1,,
"ES51","Catalonia","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,19447,,
"PT11","North (PT)","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,7.7,,
"EST","Estonia","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,8.6,,
"US06","California","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,93.2,,
"UKM","Scotland","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,6.2,,
"DED","Saxony","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,6.2,,
"FR10","Ile de France","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,80.7,,
"DK05","Northern Jutland","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,0.5,,
"US48","Texas","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,85.2,,
"US37","North Carolina","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,4.8,,
"US15","Hawaii","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,4.3,,
"US02","Alaska","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,8.3,,
"AT13","Vienna","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,8.4,,
"TR21","Thrace","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,7.6,,
"ES42","Castile-La Mancha","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,51.9,,
"PT16","Central Portugal","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,42.5,,
"PL62","Warmian-Masuria","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,6,,
"PL21","Lesser Poland ","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,11143,,
"JPE","Hokuriku","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,6,,
"IS02","Other Regions","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81.5,,
"DEE","Saxony-Anhalt","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,1.1,,
"TR22","Southern Marmara - West","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,5.4,,
"US46","South Dakota","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,8.4,,
"US05","Arkansas","EDU38_SH","Share of labour force with at least secondary education","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,88.6,,
"JPD","Southern-Kanto","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,3.5,,
"CA62","Nunavut","INCOME_DISP","Disposable income per capita","VALUE","Value","2014","2014","USD","US Dollar","0","Units",,,23181,,
"ES11","Galicia","UNEM_RA","Unemployment rate","VALUE","Value","2014","2014",,,"0","Units",,,21.7,,
"ME30","Veracruz","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,6.6,,
"ME25","Sinaloa","HOMIC_RA","Homicide rate","VALUE","Value","2014","2014","100000HAB","Per 100 000 inhabitants","0","Units",,,41.1,,
"DEG","Thuringia","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,8.3,,
"KOR","Korea","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.3,,
"UKN","Northern Ireland","SUBJ_LIFE_SAT","Self-evaluation of life satisfaction","VALUE","Value","2014","2014","IDX","Index","0","Units",,,7,,
"UKK","South West England","STD_MORT","Standardised mortality rate","VALUE","Value","2014","2014","1000HAB","Per 1 000 inhabitants","0","Units",,,7.4,,
"KR02","Gyeongnam Region","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,67.3,,
"CA60","Yukon","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72.95,,
"TR41","Eastern Marmara - South ","SUBJ_SOC_SUPP","Perceived social network support","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.8,,
"ES21","Basque Country","EMP_RA","Employment rate","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.8,,
